Headline_ID,Ticker,Headline,Sentiment_Score,Daily_Return_Pct,Market_Movement
1938,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.475,2.97,1
1939,META,META announces strategic acquisition to boost AI infrastructure.,0.6403,0.78,1
1940,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.5565,-2.79,0
1941,META,META shares plummet following unexpected CEO departure and audit concerns.,-0.8152,-3.0,0
1942,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.533,-3.2,0
1943,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.6421,-2.38,0
1944,AMZN,Institutional investors surge buying in AMZN after bullish earnings call.,0.3866,0.5,1
1945,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.3539,-0.23,1
1946,GOOGL,Analysts raise price target for GOOGL following strong demand metrics.,0.7009,2.43,1
1947,BTC,Institutional investors surge buying in BTC after bullish earnings call.,0.633,2.4,1
1948,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.6628,1.71,1
1949,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.6467,2.45,1
1950,TSLA,"TSLA reports cybersecurity breach, prompting investor selloff.",-0.6922,-3.21,0
1951,GOOGL,GOOGL schedules upcoming annual shareholder meeting for next month.,-0.0518,0.23,0
1952,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.7064,2.02,1
1953,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.8489,3.42,1
1954,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.3588,0.61,1
1955,ETH,Analyst downgrade for ETH citing margin compression and slow growth.,-0.5604,-1.11,0
1956,AMZN,AMZN announces strategic acquisition to boost AI infrastructure.,0.4423,2.03,1
1957,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.6112,-1.13,0
1958,AMZN,AMZN holds steady as investors await upcoming inflation report.,-0.0875,0.61,0
1959,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.3843,1.03,1
1960,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.3742,0.22,1
1961,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.909,4.15,1
1962,MSFT,MSFT holds steady as investors await upcoming inflation report.,0.0846,0.68,1
1963,ETH,"ETH secures major enterprise partnership, expanding market dominance.",0.5861,2.36,1
1964,META,"META reports cybersecurity breach, prompting investor selloff.",-0.6473,-2.92,0
1965,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.538,0.89,1
1966,NVDA,Decreased consumer demand hits NVDA quarterly profit margins.,-0.48,-0.35,0
1967,BTC,"BTC reports cybersecurity breach, prompting investor selloff.",-0.4992,-2.95,0
1968,ETH,Market analysts maintain neutral rating on ETH ahead of earnings.,-0.0754,-1.19,0
1969,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.7685,-3.14,0
1970,BTC,Strong subscriber growth drives BTC shares to new 52-week high.,0.7595,3.0,1
1971,ETH,Strong subscriber growth drives ETH shares to new 52-week high.,0.7374,1.74,1
1972,TSLA,Analysts raise price target for TSLA following strong demand metrics.,0.8669,3.06,1
1973,NVDA,NVDA trades sideways amidst broader market consolidation.,0.0548,0.95,0
1974,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.7087,1.92,1
1975,BTC,Analyst downgrade for BTC citing margin compression and slow growth.,-0.575,-3.13,0
1976,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.8194,-2.06,0
1977,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.8423,3.83,1
1978,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.5874,-0.92,0
1979,NVDA,Inflation fears and macro headwinds pressure NVDA valuations lower.,-0.4523,-2.06,0
1980,AMZN,Inflation fears and macro headwinds pressure AMZN valuations lower.,-0.5318,-1.61,0
1981,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.4176,2.21,1
1982,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.7288,2.37,1
1983,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.3848,-0.55,0
1984,AMZN,AMZN misses Q3 earnings estimates amid rising operational costs.,-0.9163,-3.79,0
1985,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.6144,2.16,1
1986,ETH,"Federal Reserve signals rate cut interest, sparking market rally in ETH.",0.5881,2.9,1
1987,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.8715,1.23,1
1988,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.4578,0.11,0
1989,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.504,1.83,1
1990,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.3526,0.09,0
1991,MSFT,"Federal Reserve signals rate cut interest, sparking market rally in MSFT.",0.557,0.82,1
1992,ETH,Decreased consumer demand hits ETH quarterly profit margins.,-0.4437,-1.88,0
1993,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.8778,-2.95,0
1994,AAPL,AAPL reports record quarterly revenue exceeding Wall Street expectations.,0.4215,1.24,1
1995,AMZN,Analysts raise price target for AMZN following strong demand metrics.,0.5749,3.18,1
1996,ETH,Analyst downgrade for ETH citing margin compression and slow growth.,-0.3534,-0.59,0
1997,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.5147,1.24,1
1998,GOOGL,Institutional investors surge buying in GOOGL after bullish earnings call.,0.7619,2.83,1
1999,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,-0.1405,0.03,1
2000,GOOGL,GOOGL reports record quarterly revenue exceeding Wall Street expectations.,0.8819,1.6,1
2001,AAPL,Market analysts maintain neutral rating on AAPL ahead of earnings.,-0.0699,-0.58,1
2002,NVDA,Strong subscriber growth drives NVDA shares to new 52-week high.,0.5524,2.62,1
2003,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.5347,1.25,1
2004,META,META announces strategic acquisition to boost AI infrastructure.,0.3869,0.75,1
2005,NVDA,Institutional investors surge buying in NVDA after bullish earnings call.,0.8755,3.05,1
2006,ETH,ETH misses Q3 earnings estimates amid rising operational costs.,-0.378,-0.59,0
2007,TSLA,TSLA reports record quarterly revenue exceeding Wall Street expectations.,0.5388,2.61,1
2008,BTC,"Federal Reserve signals rate cut interest, sparking market rally in BTC.",0.5202,2.19,1
2009,ETH,Analysts raise price target for ETH following strong demand metrics.,0.8065,4.19,1
2010,GOOGL,"Federal Reserve signals rate cut interest, sparking market rally in GOOGL.",0.4193,1.33,1
2011,AMZN,Market analysts maintain neutral rating on AMZN ahead of earnings.,-0.1457,-0.47,1
2012,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.8027,3.0,1
2013,META,"Regulatory scrutiny intensifies for META, causing stock slump.",-0.8495,-2.95,0
2014,GOOGL,GOOGL misses Q3 earnings estimates amid rising operational costs.,-0.5627,-3.54,0
2015,GOOGL,"GOOGL launches groundbreaking AI product line, driving analyst upgrades.",0.4025,0.4,1
2016,META,META trades sideways amidst broader market consolidation.,0.1367,-0.96,1
2017,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.8618,3.3,1
2018,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.6451,-2.78,0
2019,GOOGL,Strong subscriber growth drives GOOGL shares to new 52-week high.,0.6369,2.73,1
2020,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.3994,-0.36,0
2021,NVDA,"NVDA reports cybersecurity breach, prompting investor selloff.",-0.465,-1.79,0
2022,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.5785,-2.45,0
2023,TSLA,TSLA shares plummet following unexpected CEO departure and audit concerns.,-0.7207,-2.75,0
2024,NVDA,Inflation fears and macro headwinds pressure NVDA valuations lower.,-0.5981,-2.36,0
2025,AAPL,Analysts raise price target for AAPL following strong demand metrics.,0.8306,2.64,1
2026,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.764,3.31,1
2027,AAPL,AAPL schedules upcoming annual shareholder meeting for next month.,0.0329,-0.46,0
2028,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.4039,1.26,1
2029,MSFT,Inflation fears and macro headwinds pressure MSFT valuations lower.,-0.6597,-2.61,0
2030,AAPL,"AAPL launches groundbreaking AI product line, driving analyst upgrades.",0.9295,2.67,1
2031,BTC,BTC shares plummet following unexpected CEO departure and audit concerns.,-0.622,-2.07,0
2032,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.5309,2.65,1
2033,TSLA,Strong subscriber growth drives TSLA shares to new 52-week high.,0.8059,3.13,1
2034,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.4215,-1.58,0
2035,ETH,Analysts raise price target for ETH following strong demand metrics.,0.629,2.8,1
2036,AMZN,"Regulatory scrutiny intensifies for AMZN, causing stock slump.",-0.7447,-3.27,0
2037,AAPL,Institutional investors surge buying in AAPL after bullish earnings call.,0.4642,1.71,1
2038,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.5551,2.6,1
2039,AAPL,"AAPL faces supply chain bottlenecks, lowering annual guidance.",-0.3585,-0.89,0
2040,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.5031,-0.71,0
2041,AAPL,"AAPL launches groundbreaking AI product line, driving analyst upgrades.",0.3875,2.43,1
2042,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.6382,0.78,1
2043,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.8823,-3.41,0
2044,ETH,"ETH reports cybersecurity breach, prompting investor selloff.",-0.8863,-1.08,0
2045,AMZN,"AMZN faces supply chain bottlenecks, lowering annual guidance.",-0.5821,-2.53,0
2046,AAPL,Inflation fears and macro headwinds pressure AAPL valuations lower.,-0.5416,-1.15,0
2047,MSFT,"MSFT secures major enterprise partnership, expanding market dominance.",0.3823,1.31,1
2048,META,"Federal Reserve signals rate cut interest, sparking market rally in META.",0.6804,2.3,1
2049,AMZN,Market analysts maintain neutral rating on AMZN ahead of earnings.,-0.0023,-0.21,1
2050,NVDA,Institutional investors surge buying in NVDA after bullish earnings call.,0.6594,3.18,1
2051,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.8553,1.74,1
2052,BTC,Inflation fears and macro headwinds pressure BTC valuations lower.,-0.5996,-1.28,0
2053,AMZN,Market analysts maintain neutral rating on AMZN ahead of earnings.,-0.1247,-1.36,0
2054,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.8234,3.62,1
2055,ETH,ETH shares plummet following unexpected CEO departure and audit concerns.,-0.7781,-1.39,0
2056,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.3928,-1.28,0
2057,NVDA,NVDA announces strategic acquisition to boost AI infrastructure.,0.7815,2.77,1
2058,TSLA,"TSLA launches groundbreaking AI product line, driving analyst upgrades.",0.4108,2.05,1
2059,NVDA,Analysts raise price target for NVDA following strong demand metrics.,0.6394,3.06,1
2060,ETH,ETH trades sideways amidst broader market consolidation.,-0.1128,0.41,0
2061,TSLA,Institutional investors surge buying in TSLA after bullish earnings call.,0.75,3.72,1
2062,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.5507,3.24,1
2063,MSFT,MSFT shares plummet following unexpected CEO departure and audit concerns.,-0.4669,-0.1,0
2064,GOOGL,Decreased consumer demand hits GOOGL quarterly profit margins.,-0.6151,-2.77,0
2065,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.9036,1.51,1
2066,GOOGL,GOOGL shares plummet following unexpected CEO departure and audit concerns.,-0.6651,-2.31,0
2067,META,Strong subscriber growth drives META shares to new 52-week high.,0.6817,2.3,1
2068,BTC,BTC trades sideways amidst broader market consolidation.,-0.0656,1.13,0
2069,AAPL,"Federal Reserve signals rate cut interest, sparking market rally in AAPL.",0.8001,3.75,1
2070,ETH,Inflation fears and macro headwinds pressure ETH valuations lower.,-0.3613,-1.38,0
2071,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.5914,0.55,1
2072,META,Institutional investors surge buying in META after bullish earnings call.,0.5005,0.78,1
2073,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.6194,3.52,1
2074,BTC,Decreased consumer demand hits BTC quarterly profit margins.,-0.7299,-1.08,0
2075,META,"META faces supply chain bottlenecks, lowering annual guidance.",-0.4289,-0.94,0
2076,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.5715,0.2,0
2077,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.8047,2.05,1
2078,BTC,BTC reports record quarterly revenue exceeding Wall Street expectations.,0.6414,1.32,1
2079,ETH,"Regulatory scrutiny intensifies for ETH, causing stock slump.",-0.6222,-2.79,0
2080,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.4989,-2.73,0
2081,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.6697,2.68,1
2082,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.6954,3.06,1
2083,META,Analyst downgrade for META citing margin compression and slow growth.,-0.4688,-1.53,0
2084,AMZN,AMZN shares plummet following unexpected CEO departure and audit concerns.,-0.7603,-3.64,0
2085,BTC,BTC announces routine board member appointment.,0.0529,0.64,0
2086,AAPL,"AAPL secures major enterprise partnership, expanding market dominance.",0.72,1.96,1
2087,MSFT,MSFT trades sideways amidst broader market consolidation.,-0.0094,-0.27,0
2088,AMZN,"AMZN reports cybersecurity breach, prompting investor selloff.",-0.9374,-3.57,0
2089,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.84,3.63,1
2090,GOOGL,"GOOGL faces supply chain bottlenecks, lowering annual guidance.",-0.8698,-2.98,0
2091,TSLA,"Regulatory scrutiny intensifies for TSLA, causing stock slump.",-0.6571,-0.75,0
2092,META,Inflation fears and macro headwinds pressure META valuations lower.,-0.3958,-2.24,0
2093,NVDA,NVDA reports record quarterly revenue exceeding Wall Street expectations.,0.4914,1.03,1
2094,GOOGL,"GOOGL secures major enterprise partnership, expanding market dominance.",0.9227,1.93,1
2095,TSLA,"TSLA secures major enterprise partnership, expanding market dominance.",0.936,4.25,1
2096,NVDA,NVDA shares plummet following unexpected CEO departure and audit concerns.,-0.8416,-3.34,0
2097,NVDA,NVDA misses Q3 earnings estimates amid rising operational costs.,-0.7543,-3.11,0
2098,ETH,"ETH launches groundbreaking AI product line, driving analyst upgrades.",0.7954,3.92,1
2099,AMZN,"AMZN launches groundbreaking AI product line, driving analyst upgrades.",0.5716,1.37,1
2100,BTC,"Regulatory scrutiny intensifies for BTC, causing stock slump.",-0.5456,-1.64,0
2101,AAPL,AAPL announces strategic acquisition to boost AI infrastructure.,0.6016,1.52,1
2102,META,META reports record quarterly revenue exceeding Wall Street expectations.,0.765,4.0,1
2103,META,"META reports cybersecurity breach, prompting investor selloff.",-0.729,-2.6,0
2104,TSLA,TSLA schedules upcoming annual shareholder meeting for next month.,0.0652,0.5,1
2105,AMZN,AMZN announces routine board member appointment.,-0.0074,0.61,1
2106,TSLA,TSLA misses Q3 earnings estimates amid rising operational costs.,-0.8833,-2.76,0
2107,MSFT,MSFT announces strategic acquisition to boost AI infrastructure.,0.8744,2.62,1
2108,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.5368,1.52,1
2109,MSFT,"MSFT launches groundbreaking AI product line, driving analyst upgrades.",0.8537,3.94,1
2110,AMZN,"AMZN secures major enterprise partnership, expanding market dominance.",0.934,4.52,1
